Sample File	C:\Documents and Settings\bostonair\Desktop\OlinCollege\No Filter\Baseline2.S80
Classifier Model	3080
DMA Model	3085
DMA Inner Radius(cm)	0.00937
DMA Outer Radius(cm)	0.01905
DMA Characteristic Length(cm)	0.04987
CPC Model	3775 Low Flow
Gas Viscosity (kg/(m*s))	1.822e-005
Mean Free Path (m)	6.642e-008
Channels/Decade	64
Multiple Charge Correction	TRUE
Nanoparticle Aggregate Mobility Analysis	FALSE
Diffusion Correction	TRUE
Gas Density	0.0012
Units	dw/dlogDp
Weight	Number
Sample #	51
Date	03/10/17
Start Time	18:18:34
Diameter Midpoint
 31.1	3073.14	2458.74	2204.36	2926.98	2100.37	2451.71	1640.52	2258.06	2095.58	2243.41	1739.64	2300.23	2000.79	1788.44	1983.98	1675.8	7694.11	7728.58	6531.03	4460.4	4393.76	4592.36	4215.54	3474.13	2421.3	3567.82	3169.91	3718.1	3126.8	3441.69	2731.79	2401.75	2722.28	2400.67	2707.38	2208.19	2666.35	2013.74	2584.02	3135.15	1740.18	1626.52	2273.24	1801.15	2515.42	1857.38	2493.08	1651.52	1296.47	1648.02	2519.73
 32.2	2195.24	2892.39	2692.29	2709.81	2165.12	2294.13	1710.9	2786.42	2654.52	2559.13	2659.12	2435.9	1876.44	1383.68	1279.4	1588.93	6472.79	6757.3	6665.95	4324.83	3495.05	4415.3	3569.4	3509.89	4040.63	3200.27	3356.36	3348.7	2123.58	3319.11	2829.81	2182.84	2899.9	2321.37	2611.65	2718.55	2319.45	2597.43	2106.7	1868.53	2005.36	2191.15	2303.98	2185.37	2015.11	1677.08	1757.31	1700.97	1442.96	1776.39	1776.35
 33.4	2413.11	2621.67	2168.42	2235.45	2942.88	1704.37	3591.39	2512.33	2450.83	2538.53	1886.5	2586.97	2719.19	1758.57	2809.82	2298.89	7283.44	6523.45	6054.68	3733.5	4362.65	3027.54	3279.17	3024.3	2992.29	3160.96	4034.03	2925.78	3301.58	3545.23	2327.05	2705.96	2203.95	3073.25	2489.87	1417.85	2607.1	2395.6	2268.34	2142.28	2096.46	2039.82	2303.1	1632	1556.94	2069.3	2096.94	2670.68	2159.49	2026.21	1660.8
 34.6	3346.22	2281.14	2190.2	2214.11	2524.96	3063	1768.24	2699.88	2125.59	2156.64	2087.55	2137.45	2340.78	2365.59	1955.81	1190.04	7337.73	8096.03	6042.2	2961.82	3778.19	3243.36	2592.06	3737.14	4193.01	3234.57	2178.53	3491.05	3518.22	2728.49	2409.58	3196.12	2915.06	2949.53	2241.55	2243.43	2229.88	2920.28	2412.14	2748.15	2474.08	2075.96	2571.28	2140.93	2221.71	1888.38	1802.69	1441.63	2657.36	2471.68	2141.61
 35.9	2813.1	2582.94	2398.35	2056.67	2855.25	2305.46	2756.53	2718.85	2784.86	2599.43	1963.51	1746.34	2035.26	1319.76	1936.13	1687.92	7146.36	7355.48	6116.23	3548.73	4047.6	3297.79	3623.68	2909.26	2984.6	3006.58	2410.63	3674.24	2824.1	2509.67	3712.36	3311.77	2113.04	2298.07	1889.45	2205.27	1539.49	2622.06	1905.15	1949.96	2986.55	2151	2090.27	1186.41	1922.24	1512.94	1572.09	1673.46	1643.19	1294.48	2038.07
 37.2	2542.2	2662.74	2262.2	2648.32	1981.58	2422.86	2215.96	2612.07	2579.66	2004.3	1943.3	2081.58	1624.35	1451.67	2237.24	1819.25	7442.17	4484.73	5839.98	3583.72	3211.32	3230.76	3476.15	3315.27	3185.97	3732.59	2419.14	2908.74	3107.32	2573.52	2312.39	2334.7	2197.11	2127.22	2846.98	2247.2	1965.55	2366.47	1925.7	2461.41	1648.19	2347	1541.05	1901.54	2072.2	1640.23	1643.63	1412.59	1167.04	1845.3	1971.42
 38.5	2123.41	3089.55	2039.35	2993.11	3063.03	2420.66	2380.67	2137.57	1944.95	1954.9	1240.9	1694.99	1911.04	1862.07	1627.09	1796.52	7075.95	5641	5086.19	4628.58	3154.84	2811.86	2355.16	3220.7	2899.81	2791.93	2769.53	3188.88	1952.44	2444.18	2689.71	3510.53	2355.9	2881.07	2808.64	2060.34	1943.19	1536.54	2311.36	2128.45	2198.04	2031.12	2043.01	2091.31	1912.53	2405.89	1652.75	1704.76	1398.92	1828.88	1863.78
 40.0	2073.61	2767.45	1831.96	2703.27	2542.19	2037.4	2065.07	2111.49	1930.02	1572.19	2152.45	2132.33	1744.7	1663.09	1630.25	1533.21	6374.75	6553.97	3996.76	3243.09	2907.97	3807.24	2739.75	3515.01	2594.12	2556.2	3098.51	2881.63	2692.87	2607.75	1947.45	2778.89	2022.57	3297.5	2565.59	2857.61	2045.54	2088.63	2661.99	2256.84	1705.28	2024.62	1594.02	1610.69	2393.9	2326.47	1638.11	2112.99	1779.05	1678.77	2177.54
 41.4	2221.87	1745.74	2567.99	2277.05	2208.1	2179.24	2044.71	2250.13	2003.5	1928.54	1927.73	1571.55	2127.29	1587.52	1407.3	1909.89	5059.6	5883.62	6053.15	3153.61	3056.65	3065.78	2505.01	2370.73	3415.09	1930	2683.65	1970.79	2387.18	2426.26	1943.04	3406.8	2404.7	2502.69	2224.57	2675.39	3035.54	1973.34	1646.81	1514.04	2155.13	1837.37	2020.11	1775.04	1909.78	2086.04	1612.25	1673.84	2063.51	1481.26	1898.01
 42.9	2691.04	2243.22	2136.9	3261.16	1840.98	1571.66	2109.55	1502.83	2051.67	1820.31	2195.02	1952.26	1704.81	1486.91	2138.23	2431.95	5749.79	4466.31	5094.96	3233.48	2741.52	2991.15	2791	2788.76	2080.22	2587.61	2520.45	2468.18	2482.51	2191.02	2485	1970.86	2012.27	1842.66	2624.47	2403.78	1756.96	1767.34	1577.09	2115.11	2493.04	1929.3	1552.93	1219.1	1359.71	2386.93	2049.52	1827.84	1713.5	1650	2122.7
 44.5	1980.37	2075.99	1900.82	2123.3	2287.14	1694.92	1426.57	2375.29	2221.51	1953.25	1934.16	1396.61	1655.04	1704.79	2097.86	2105.32	5844.43	4810.01	4368.52	3225.35	2968.91	2481.31	3313.05	2828.28	3581.2	2618.23	2493.21	2289.83	2532.86	1998.09	2249.68	1754.11	3050.81	2872.21	1938.21	1803.12	1673.14	2372.8	1868.11	1674	1859.33	1673.24	2198.42	1567.7	2291.02	2243.94	1776.98	2061.4	1662.25	1167.85	1901.49
 46.1	2241.39	1548.05	1868.67	2505.42	2194.34	1818.84	1651.4	1570.08	1871.09	1335.37	1837.47	1411.36	1471.61	1973.36	1516.01	3455.79	6052.76	4215.03	3588.01	2825.27	2548.75	2422.16	2540.66	3314.18	2663.47	2912.42	1989.13	2255.21	2095.74	1955.07	1553.6	2661.33	2563.99	2187.11	2123.32	1279.48	2197.52	2341.49	1759.95	1602.38	2158.93	1682.45	1653.67	1589.15	2063.45	2475.73	1359.26	1885.48	2272.93	1956.71	2164.36
 47.8	2546.96	2821.19	1957.88	1272.59	1755.86	1685.68	1642.4	1828.14	1709.95	1386.6	1849.26	1812.27	1678.98	1025.18	1395.96	3149.74	5358.06	4079.26	3742.88	2325.04	2615.05	2920.9	3225.12	2853.81	3230.17	2582.56	2557	2807.61	2328.89	2415.86	2388.95	1854.31	1903.55	2000.98	1495.08	1833.39	2173.54	1821.37	2156.21	1680.66	1382.31	1307.44	1618.16	2118.65	1283.78	1456.82	1943.24	1749.94	1651.64	1258.6	1487.27
 49.6	2461.01	2400.95	1953.17	2128.7	1674.97	1195.1	1286.11	1903.67	1579.07	1715.91	1231.4	1435.15	1673.25	1398.19	1292.07	3178.08	6380.85	4089.01	3569.9	2336.63	2639.61	2986.99	2544.45	2389.67	2299.63	2501.28	1989.41	2560.86	1882.16	2587.06	2521.97	2144.36	1985.91	2053.13	1539.42	1976.85	1907.35	1924.85	1136	1548.31	1082.75	1836.37	2146.56	1348.06	1956.11	2177.66	1535.13	1462.12	1834.55	1686.55	1289.2
 51.4	1821.77	1291.75	1597.12	1413.54	1298.49	1140.24	1588.99	1367.35	1449.49	1211.33	2024.2	1581.72	1300	1609.76	1311.16	3760.55	4777.7	3927.17	3208.23	2438.56	2486.9	2355.07	1891.89	1984.65	2071.28	2557.11	2010.91	2263.71	2049.87	2018.36	2133.93	1487.4	1818.53	1424.97	1303.13	2230.64	1444	1924.57	1600.25	1606.77	1693.87	1907.7	1366.9	1610.47	1350.2	1430.59	1564.35	1605.51	1337.42	1588.85	1264.36
 53.3	1365.25	1651.75	1261.32	1871.13	2009.9	1870.7	1324.19	1763.26	1821.8	1220.84	1606.33	1376.18	1200.46	1151.93	1138.32	2701.06	5247.56	3914.8	3629.6	2910.87	2541.45	2144.36	2353.17	2589.99	2380.35	2225.36	1788.29	2208.14	1755.43	2224.42	2392.33	1141.47	1383.84	1688.62	1757.48	1082.62	1512.08	1411.62	1826.72	1728.09	1466.13	1218.31	2071.74	1523.44	1627.54	1166.95	1439.74	1492.68	1722.89	1434.3	1416.87
 55.2	1705.63	1688.67	2177.79	1674.45	1333.79	1433.8	1130.4	1408.11	1716.35	1507.28	1053.86	964.657	1259.71	1185.36	1780.88	2636.45	4363.48	4273.98	3507.72	2532.49	2371.18	2091.65	2580.32	1584.5	2118.33	1944.15	1827.93	1919.37	2777.87	1656.95	1467.43	1487.59	1727.92	1548.94	1884.41	1851.83	1457.89	1351	1452.79	1523.38	1320.09	1526.27	1684.91	1484.59	1711.99	1361.74	1392.41	1070.5	1046.78	1179.27	1633.22
 57.3	1329.76	1258.55	1532.72	1624.04	1232.77	1273.94	1354.17	1087.54	1163.81	1687.01	1414.38	1660.76	1593.61	1439.41	1356.91	2008.65	5403.24	3388.34	2884.64	1896.22	1703.78	1921.01	2028.64	1757.3	1800.28	1249.89	1916.17	1693.01	1708.61	1862.69	1260.08	1482.63	1754.74	1272.4	1532.96	1854.15	2101.88	1634.33	1498.24	1658.11	1362.17	1746.14	1485.8	1391.57	1618.41	1069.29	1346.09	1620.46	1102.24	1451.96	1618.97
 59.4	1761.74	1473.69	1809.09	1418.36	1178.88	1038.27	903.095	1046.59	1605.5	1501.75	1223.63	1203.59	1379.63	1167.51	1188.51	1511.32	4591.81	3213.51	3082.34	2455.02	1953.27	2152.78	1741.64	1495.04	2300.9	2474.95	1478.86	2123.2	1454.43	1230.15	1854.42	1417.9	2034.59	1553.85	1578.23	1643.92	1303.36	1272.25	1265.98	1244.92	961.723	1692.74	1218.98	1328.33	1505.07	1262.68	1194.81	1194.71	1197.17	1133.73	1393.68
 61.5	1208.21	1696.88	1477.03	1380.25	1282.44	802.502	1439.89	1272.32	1384.4	1616.92	908.399	1054.18	978.15	1073.44	956.122	1447.49	3561.16	3775.35	2017.67	1768.21	1814.27	1557.64	2167.68	1574.05	1681.33	1730.68	1762.78	1869.89	1460.81	1695.27	1437.5	1533.33	1263.12	1697.43	1551.23	856.801	1516.54	2018.27	1113.46	1196.35	1345.47	1165.27	1332.64	1068.45	1359.28	1205.42	763.03	1274.48	1737.13	1560.01	1010.38
 63.8	1200.24	1290.84	1317.9	998.222	792.861	1247.41	1380.74	1151.09	1356.99	1270.97	874.669	1143.52	759.541	1313.99	1159.85	2243.25	4487.48	2463.68	2661.58	2642.44	1996.28	1741.8	1420.12	1289.38	1619.29	1838.19	1791	1615.33	1675.43	2004.88	1697.3	1405.65	1052.99	1458.95	949.037	1566.3	994.733	1305.85	921.271	1373.47	1435.01	1327.35	986.777	1023.25	1084.18	1192.25	1732.67	1092.06	1136.21	1296.88	1410.34
 66.1	1487.55	1294.22	917.726	885.552	1037.88	983.659	954.374	1292.84	997.394	1046.97	1132.37	690.31	1482.94	1154.06	752.851	967.259	4622.26	2508.29	1933.07	1696.64	1604.96	2061.77	1684.02	1420.87	1613.95	1636.83	1460.78	1437.2	1513.97	1317.73	1347.22	1754.75	1152.59	1381.32	924.126	1641.3	994.324	1175.45	1393.28	1393.73	1234.72	1076.17	1495.2	1210.53	1543.07	869.089	1437.79	1045.51	958.374	909.244	790.651
 68.5	1331.51	891.714	1024.29	1076.73	837.28	1530.63	734.662	1542.56	987.62	1179.54	1226.49	1369.39	639.479	1093.51	785.756	1253.54	3129.26	3628.8	1974.66	1636.66	1421.08	973.742	1560.27	1127.88	1198.04	1447.2	1276.86	1248.49	955.649	1295.86	1220.18	1248.58	1439.76	1248.99	1077.44	1238.09	1057.25	1476.11	1662.27	1333.87	847.515	1442.58	971.192	1458.12	1636.16	1328.57	738.607	1170.78	1290.01	1013.68	1024.38
 71.0	842.651	1045.97	1202.37	915.11	1056.38	1102.24	883.639	921.569	1261.23	924.549	893.562	837.944	705.791	885.578	741.29	1849.14	3139.36	2070.79	2448.3	1110.59	1388.59	1313.68	1450.85	1268.61	1278.97	1467.59	1392.25	1136.28	1432.27	1138.1	1651.3	892.222	1301.15	679.888	1119.55	1368.28	1092.83	543.627	890.057	871.046	1034.37	754.657	1003.06	944.745	1155.4	1026.65	1217.88	1041.15	1110.01	1396.54	879.88
 73.7	977.83	868.268	1048.36	990.941	890.707	1045.48	1007.65	619.247	925.042	918.992	1148.17	804.145	944.223	816.493	858.161	1601.09	2808.42	2481	2308.49	1567.76	1040.28	1112.28	1220.97	1501.62	1465.44	738.334	1607.65	1403.49	1151.01	868.637	810.624	1397.81	1045.97	858.714	662.402	1270.71	916.861	1116.1	1262.26	1061.51	1069.83	749.008	572.652	753.071	1176.97	754.361	1060.45	962.2	991.583	918.824	852.401
 76.4	1011.23	1121.6	905.146	693.048	512.566	1066.04	927.977	1130.33	1000.19	1550.86	949.951	505.606	1029.65	774.521	904.405	1374.74	2693.09	2409.96	1327.38	1570.73	822.61	1411.42	996.994	1066.92	1287.7	1178.52	1180.04	1072.89	1471.73	1375.55	1007.22	1113.64	1028.5	986.337	1121.8	1281.17	1127.54	1515.66	834.739	970.672	562.792	605.884	1080.41	816.683	1019.3	554.139	832.956	955.237	648.431	820.175	1020.65
 79.1	1082.7	1161.84	882.061	795.238	888.137	796.764	788.075	818.964	653.578	988.618	1130.77	823.242	719.123	913.613	521.906	2400.12	2737.5	2041.03	1647.25	1005.82	1317.35	1423.71	1435.17	1190.01	1038.26	1478.8	1274	1006.39	957.637	771.795	1073.5	1114.89	1163.06	1131.52	1149.62	453.336	903.067	1010.02	797.606	988.081	1005.9	1004.36	844.67	635.844	993.903	543.094	829.564	1244.63	918.965	697.604	857.101
 82.0	1227.88	611.063	1175.22	607.322	441.055	594.728	1107.09	886.975	613.747	923.745	1098.99	951.296	1040.67	1006.16	711.229	2165.73	3065.18	2488.84	1430.73	1261.08	1585.49	1323.55	1344.83	863.559	1570.62	1492.01	1314.24	1407.13	1274.89	1031.22	1006.81	1172.39	941.379	877.372	949.09	693.829	1090.88	756.848	461.882	826.262	897.646	1025.28	638.766	845.912	698.539	935.497	837.373	750.234	467.092	861.319	844.513
 85.1	874.329	826.428	395.938	971.683	766.285	883.424	841.642	967.018	932.314	1082.92	1006.11	399.708	895.14	825.337	648.207	1619.67	3215.42	1737.82	1501.65	1554.53	1522.22	1533.33	1348.66	1266.87	1333.51	1044.24	1116.44	1081.17	1091.93	865.539	1242.97	822.541	1238.81	1131.51	788.828	1135.13	1080.94	875.439	878.424	861.89	1080.13	945.764	973.186	845.124	1089.17	916.046	1070.46	919.914	659.464	1150.71	885.681
 88.2	1259.02	1228.55	879.089	838.901	909.253	1009.42	1114.29	806.194	693.805	1121.71	1278.76	617.185	969.156	1148.56	787.639	2591.52	2845.37	2122.35	1377.1	1159.38	1175.94	1166.67	957.921	1050.79	1191.85	1312.74	985.517	745.232	874.378	872.57	782.682	848.981	910.717	613.563	943.471	1089.14	917.934	604.371	1071.48	1068.1	943.787	697.991	645.19	713.068	874.64	1430.01	758.493	1174.76	971.623	539.567	431.11
 91.4	756.201	849.313	485.787	963.43	816.725	844.056	1128.95	940.115	604.122	649.604	839.365	835.153	673.594	914.373	1001.23	3484.09	2654.09	2319.11	1738.79	929.469	927.795	1315.29	1204.11	1057.64	976.342	976.108	814.706	873.661	945.484	940.519	1176.71	1029.39	1200.31	732.886	675.169	1021.71	956.355	959.851	920.177	781.081	466.859	895.959	319.054	981.119	699.42	833.418	789.394	769.301	780.563	747.737	677.762
 94.7	1284.37	895.721	744.036	827.081	1067.11	939.893	751.221	831.334	681.767	866.851	669.74	859.964	776.243	1007	879.637	5493.72	2329.28	1943.31	1449.22	1082.99	1162.16	1108.38	676.144	969.986	812.636	1172.46	1061.49	1001.04	938.478	1175.1	1410.6	594.56	1046.32	727.617	713.53	796.149	929.461	1023.98	987.352	779.521	914.467	818.648	1170.76	965.745	632.66	731.39	601.726	648.547	574.014	507.482	949.931
 98.2	765.304	882.674	1068.95	1027.09	688.431	1061.83	768.308	766.148	581.741	802.208	663.799	885.683	646.66	946.928	545.173	5608.95	2280.95	1870.15	1522.69	1207.21	1395.91	1192.61	604.43	832.916	1271.31	460.091	820.391	902.12	848.815	1016.76	1288.52	1160.11	759.996	942.028	908.969	945.208	1159.24	1125.4	1169.5	713.983	742.322	978.991	549.539	822.505	557.846	841.862	713.624	992.49	950.025	916.669	420.626
101.8	699.14	908.592	732.882	834.577	430.112	866.23	997.801	782.751	628.36	1062.78	913.012	871.688	630.555	743.187	619.445	4806.17	2423.04	1866.28	1118.48	1129	1236.83	1123.76	1302.23	1321.95	1032.77	957.044	899.515	1102.28	943.988	806.806	772.546	1384.24	892.291	779.594	1116.12	636.705	1031.22	824.67	725.836	1159.33	1285.31	1056.26	735.496	951.008	491.111	881.879	698.473	819.648	860.129	902.999	625.407
105.5	1337.98	1094.59	1160.05	1051.83	1219.23	892.843	1297.59	943.443	775.823	832.526	1147.06	778.809	1237.46	1006.64	946.596	4948.58	2344.62	1867.85	1215.78	948.303	1315.92	1387.09	1023.78	1095.47	1086.45	1184.69	756.399	965.164	985.031	1151.93	993.351	851.666	858.598	928.938	869.423	658.7	802.958	1110.66	705.892	768.742	889.803	1339.82	726.714	958.696	492.457	1041.15	733.601	926.421	936.494	829.136	814.038
109.4	1302.93	1319.72	1238.41	1101.82	1281.4	1034.48	852.106	1157.93	1000.78	1108.35	1090.59	1175.69	930.678	816.552	1034.48	4323.07	3069.74	1884.7	1521.74	1041.04	1608.78	1276.73	1337.51	1276.73	1074.68	1004.58	1090.59	1182.28	1121.47	1673.31	1159.81	1021.34	1263.59	893.214	1119.58	1074.71	1209.36	1225.27	944.727	1234.62	691.22	1020.46	1175.69	1108.38	547.19	697.751	906.33	976.461	1207.48	1101.79	909.121
113.4	1335.68	864.997	1502.29	1395.64	1425.1	1349.86	1081.54	1387.49	1081.54	1215.71	1106.9	726.76	955.519	1110.99	832.51	3061.61	2693.67	2259.59	1392.64	1074.41	1579.67	873.152	1021.52	1046.02	798.993	727.816	1272.66	1302.11	645.475	1095.73	976.816	1155.72	1107.98	940.265	1216.77	1047.97	1014.45	1119.14	1003.21	1123.21	961.535	1208.61	1055.09	1021.52	861.989	1100.88	1014.45	1018.51	667.829	1040.89	905.639
117.6	1242.54	883.161	1365.65	1210.73	1386.78	1145.4	1272.89	1612.61	1283.83	873.681	1020.36	1009.19	970.818	533.965	998.503	2791.05	2579.3	1717.99	1640.77	1252.25	1327.53	930.51	1016.23	1335.78	1536.37	1302.04	1221.9	1115.05	956.737	1319.76	838.729	1149.3	869.557	786.275	1504.56	1006.75	912.305	919.346	979.066	1076.2	864.956	764.172	1010.65	811.044	819.543	804.48	1028.85	1002.63	923.469	581.314	543.445
121.9	1457.57	1016.58	1245.56	1379.27	1362.58	1156.13	849.717	1311.86	903.143	949.172	855.28	1162.79	1063.34	1294.3	1100.08	2910.83	2052.84	1914.67	1658.97	1027.48	908.706	913.168	1096.49	1518.31	876.064	1126.06	1001.5	972.298	1096.49	886.455	842.403	950.272	927.146	957.445	772.513	1311.86	776.099	822.863	811.002	812.103	926.27	1049.73	704.233	869.992	795.64	1131.62	695.084	893.994	981.448	863.328	778.585
126.3	1080.21	1489.53	1188.71	1501.61	1293.25	1117.21	1120.66	1046.43	1016.09	780.14	1275.75	1056.55	861.005	809.728	969.509	2822.97	2405.02	1662.61	1381.53	1624.39	1175.9	1084.17	1175.9	836.108	1100.92	1100.43	1183.29	915.024	1244.68	1003.28	604.093	864.457	744.399	987.745	558.969	1046.43	977.653	920.933	1011.42	1047.19	711.337	739.708	1066.66	560.939	838.83	625.05	691.132	988.497	896.767	700.493	646.495
131.0	1070.73	1310.12	1453.2	1288.53	875.821	1388.76	640.557	1045.85	1147.32	1040.49	1166.87	838.162	1027.72	898.674	822.725	2939.97	2156.3	1435.7	1410.19	1098.31	1207.86	1191.15	1202.5	1078.15	969.267	1072.79	926.884	1399.47	551.835	852.967	993.547	906.063	741.418	1055.93	1090.92	695.079	955.094	822.725	716.506	762.213	467.837	805.228	795.147	969.899	635.2	936.965	442.951	695.712	744.084	782.375	640.557
135.8	1021.85	716.913	1454.01	964.843	890.522	1015.72	950.847	950.847	847.01	861.006	1122.37	1272.54	1149.87	1015.22	956.187	1941.89	2418.86	1218.85	1316.05	994.36	792.025	1261.8	1096.17	1165.15	991.043	901.203	1082.18	880.343	1180.67	693.528	1009.09	956.187	1112.42	760.485	735.017	745.697	623.815	690.212	691.504	921.331	601.663	999.931	980.363	885.182	956.187	658.672	727.652	997.676	1051.37	983.679	625.839
140.7	989.199	832.121	1116.71	1043.59	956.313	693.223	1083.83	948.249	948.249	1183.19	959.634	794.493	1120.03	732.752	948.249	1920.61	1790.49	1466.37	1053.55	894.572	981.135	1096.4	1109.36	1003.35	824.058	652.273	878.445	1110.07	853.622	660.336	626.03	1338.85	673.623	1175.84	1043.59	1047.62	620.807	696.544	776.465	854.332	649.662	1030.63	1107.94	590.532	824.768	780.496	978.524	850.301	959.634	693.223	969.75
145.9	1177.77	892.301	1204.42	1018.33	878.471	936.822	791.213	754.77	894.086	556.561	863.395	834.49	758.268	739.154	762.307	1982.88	1827.95	1363.39	835.734	1170.93	1043.73	1109.62	1142.57	1220.03	842.027	985.382	1139.07	644.359	1156.4	830.451	846.066	469.844	779.636	973.806	853.604	750.731	886.008	640.32	619.492	614.913	1032.16	531.694	803.33	1039.7	706.209	638.066	699.916	659.434	614.913	929.285	448.476
151.2	947.759	941.354	1163.82	1189.15	1005.86	807.62	1096.9	1005.86	899.776	1209.29	809.937	720.003	951.657	764.367	866.922	1842.24	1542.56	1444.47	1239.83	1071.56	671.004	862.929	994.345	1090.59	835.274	1194.35	955.181	830.075	883.162	903.3	717.686	585.063	677.315	928.637	672.115	869.24	707.851	600.097	802.42	789.704	785.711	566.036	768.36	764.367	567.243	596.573	484.183	617.917	907.293	588.587	714.162
156.8	869.926	973.21	752.644	992.962	1077.87	958.124	551.143	870.47	850.717	1073.89	927.121	763.75	732.892	853.322	715.744	1811.99	1284.58	1048.93	979.794	1255.64	752.644	909.287	876.366	782.272	927.121	780.354	719.036	672.261	676.927	583.376	850.717	583.376	649.904	935.623	865.803	865.803	789.543	767.73	742.768	474.739	674.866	602.441	738.788	790.774	833.57	719.036	739.476	836.862	867.178	612.317	742.768
Scan Up Time(s)	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120
Retrace Time(s)	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15
Down Scan First	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Scans Per Sample	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Impactor Type(cm)	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071	0.071
Sheath Flow(lpm)	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
Aerosol Flow(lpm)	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
CPC Inlet Flow(lpm)	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
CPC Sample Flow(lpm)	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
Low Voltage	25.3075	25.3075	25.3075	25.3075	25.3075	25.3075	25.3075	25.3075	25.3075	25.3075	25.3075	25.3075	25.3075	25.3075	25.3075	25.3075	25.3075	25.3075	25.3075	25.3075	25.3075	25.3075	25.3075	25.3075	25.3075	25.3075	25.3075	25.3075	25.3075	25.3075	25.3075	25.3075	25.3075	25.3075	25.3075	25.3075	25.3075	25.3075	25.3075	25.3075	25.3075	25.3075	25.3075	25.3075	25.3075	25.3075	25.3075	25.3075	25.3075	25.3075	25.3075
High Voltage	9448.65	9448.65	9448.65	9448.65	9448.65	9448.65	9448.65	9448.65	9448.65	9448.65	9448.65	9448.65	9448.65	9448.65	9448.65	9448.65	9448.65	9448.65	9448.65	9448.65	9448.65	9448.65	9448.65	9448.65	9448.65	9448.65	9448.65	9448.65	9448.65	9448.65	9448.65	9448.65	9448.65	9448.65	9448.65	9448.65	9448.65	9448.65	9448.65	9448.65	9448.65	9448.65	9448.65	9448.65	9448.65	9448.65	9448.65	9448.65	9448.65	9448.65	9448.65
Lower Size(nm)	6.97831	6.97831	6.97831	6.97831	6.97831	6.97831	6.97831	6.97831	6.97831	6.97831	6.97831	6.97831	6.97831	6.97831	6.97831	6.97831	6.97831	6.97831	6.97831	6.97831	6.97831	6.97831	6.97831	6.97831	6.97831	6.97831	6.97831	6.97831	6.97831	6.97831	6.97831	6.97831	6.97831	6.97831	6.97831	6.97831	6.97831	6.97831	6.97831	6.97831	6.97831	6.97831	6.97831	6.97831	6.97831	6.97831	6.97831	6.97831	6.97831	6.97831	6.97831
