Sample File	D:\OlinCollege\All_data\OlinCollege\Austin Air NO PREFILTER\Low2.S80
Classifier Model	3080
DMA Model	3085
DMA Inner Radius(cm)	0.00937
DMA Outer Radius(cm)	0.01905
DMA Characteristic Length(cm)	0.04987
CPC Model	3775 Low Flow
Gas Viscosity (kg/(m*s))	1.822e-005
Mean Free Path (m)	6.642e-008
Channels/Decade	64
Multiple Charge Correction	TRUE
Nanoparticle Aggregate Mobility Analysis	FALSE
Diffusion Correction	TRUE
Gas Density	0.0012
Units	dw/dlogDp
Weight	Number
Sample #	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22
Date	03/17/17	03/17/17	03/17/17	03/17/17	03/17/17	03/17/17	03/17/17	03/17/17	03/17/17	03/17/17	03/17/17	03/17/17	03/17/17	03/17/17	03/17/17	03/17/17	03/17/17	03/17/17	03/17/17	03/17/17	03/17/17	03/17/17
Start Time	12:15:00	12:20:03	12:25:03	12:30:03	12:35:03	12:40:03	12:45:03	12:50:03	12:55:03	13:00:03	13:05:03	13:10:03	13:15:03	13:20:03	13:25:03	13:30:03	13:35:03	13:40:03	13:45:03	13:50:03	13:55:03	14:00:03
Diameter Midpoint
 25.9	823.07	47125.8	35678.5	34769.5	32404.1	34796.5	33244.8	34244.6	26264.5	18652.8	13400.9	10742.5	7371.66	6685.04	4127.91	3338.59	3133.85	2245.91	1521.05	1076.11	1325.76	942.869
 26.9	586.897	45765.7	34346.7	32236.9	29329.9	26655.5	29738.3	28415.4	22102.5	15964.5	12709.7	9134.61	7128.68	5313.95	3862.37	2754.65	2231.64	2070.67	1082.27	1248.62	722.377	693.394
 27.9	645.083	47428.5	29537.6	29539.5	27056.6	27586.9	25197.4	29424.1	17828.7	13122.7	10107.5	6591.63	6543.06	4216.83	3314.6	2599.51	2211.22	1132.64	1452.62	697.473	755.948	844.489
 28.9	534.12	49080.4	29501	26761.9	25134.2	25185.6	22430.2	24563	16728.2	12654.1	9826.35	6856	4994.72	3838.74	2448.75	2186.42	1361.73	1148.39	1086.07	1176.15	1042.88	744.97
 30.0	561.666	46866.2	28367.1	24440.6	21844.2	21666.7	22068	20936	15696.4	11078.7	8178.17	5932.04	3824.02	3155.51	2701.83	2110.65	1269.14	1104.8	1071.16	889.729	558.671	605.592
 31.1	427.861	45331.6	25757.7	24573.9	23207.9	22918.6	20575.2	19358	14694.1	9854.87	6961.62	5575.51	3846.43	3151.79	2164.7	1462.83	1257.95	785.71	611.276	819.164	400.509	562.824
 32.2	366.513	43842.5	27297	24324.2	21130.6	19817.8	20388.2	20073.9	13530.7	9536.08	6974.45	5403.18	3848.13	2747.6	2129.54	1018.7	1392.25	839.892	573.82	629.254	789.704	252.999
 33.4	454.651	42752.9	26532.3	21840.4	20787.6	18771.1	21286.1	19588.2	13215	10097.7	6469.7	5260.3	3964.8	2819.63	2317.27	974.351	1053.2	838.66	621.101	432.261	479.914	170.955
 34.6	882.794	42153.6	23418.1	21596.1	20931.6	19805.4	16573.3	17842.5	13698.1	10198.4	5991.1	4580.57	3313.71	2732.08	1970.65	1617.67	955.025	994.807	476.285	626.187	530.282	420.257
 35.9	859.725	37706.9	21979.3	21174.3	19561.3	17839.6	17238.5	17378.3	12172.7	9046.28	6186.2	4698.19	2946.21	2774.38	1507.3	1401.36	1042.88	877.835	711.454	325.599	613.343	408.659
 37.2	778.378	40407.6	20645.5	19598.3	17516.8	17014.2	16464.6	16299.4	11194.9	8977.18	5725.68	4197.7	3214.89	2521.24	1755.35	1370.1	727.888	793.407	739.073	781.831	529.532	250.492
 38.5	508.829	36986.2	19870.3	19197.4	18525.9	15970	14499.6	16396.9	10045.4	8404.77	5042.36	4525.26	3297.42	2098.06	2032.46	1207.13	883.632	915.729	414.901	585.952	367.497	329.934
 40.0	713.81	35972.3	19911.9	18285.4	17097.9	15606	16100	15872.7	10095.5	9418.6	5170.26	3402.13	3030.05	1957.73	1313.03	1002.06	976.731	659.467	589.353	436.215	352.51	298.454
 41.4	624.978	33243.4	18685.8	17437.8	15371.2	15747	13451.3	15456.4	9686.9	7998.46	4713.54	4216.18	2607.78	2448.06	1359.13	1087.38	845.539	763.894	535.463	520.486	264.477	399.284
 42.9	630.375	30011.9	17028.2	16580.1	14834.4	13803.4	13526.7	14548	10153	7330.11	5411.61	3757.63	2301.95	2053.98	1398.89	1173.81	1065.98	564.544	386.398	651.238	243.76	198.756
 44.5	579.79	28552.8	16275.5	15194.8	15773.7	13424.5	12949.2	13793.4	10536.7	7469.56	5197.33	3582.07	2729.85	1843.7	1634.78	1007.94	1060.2	693.68	319.073	336.795	508.75	293.26
 46.1	577.13	26111.2	15289.7	14304.6	13741.4	13448.6	11550.8	13616.2	8787.23	7448.28	5032.66	3106.21	2499.66	1634.89	1390.32	1187.28	730.637	571.575	519.624	176.146	171.324	491.108
 47.8	693.535	24764.2	15664.8	13594.5	12562.4	13067.7	12177.6	12770.3	8717.43	6507.66	4611.01	3249.13	2074.21	1908.27	1210.97	1075.43	892.554	613.656	465.01	453.377	218.016	374.535
 49.6	603.57	24389.4	14375.4	13986.3	12744.7	11159.9	11772.3	12246.3	7896.64	5908.55	4675.02	3729.54	2556.2	1659.54	1165.57	1116.57	759.538	447.362	535.032	422.321	411.281	272.133
 51.4	649.716	22020.8	14273	12762.9	11554.3	11269.5	10014.3	11087.6	7664.46	6306.32	3939.21	2740.65	2453.31	1641.29	1272.99	838.207	774.833	489.805	345.656	353.227	280.367	216.838
 53.3	428.501	19734.9	14419.4	12709.3	11595	10146.3	10335.3	12014.6	7383.35	6150.59	3707.97	2841.02	2558.07	1799.29	1515.37	790.52	552.172	486.943	424.541	302.302	332.412	219.443
 55.2	362.598	20201.7	13806.7	12136.7	11367.9	11743.7	9864.86	10758.7	7930.41	5989.85	3868.96	3295.2	2406.34	1578.74	966.084	1102.54	749.833	614.4	424.076	292.313	244.022	280.266
 57.3	363.547	19417.9	13008.2	12384.4	10285.6	9508.15	10321.3	10432.7	7105.65	5329.98	3464.34	2736.28	1932.29	1246.81	940.318	511.67	536.206	626.766	342.121	360.097	209.117	162.136
