Sample File	D:\OlinCollege\All_data\OlinCollege\Austin Air NO PREFILTER\High2.S80
Classifier Model	3080
DMA Model	3085
DMA Inner Radius(cm)	0.00937
DMA Outer Radius(cm)	0.01905
DMA Characteristic Length(cm)	0.04987
CPC Model	3775 Low Flow
Gas Viscosity (kg/(m*s))	1.822e-005
Mean Free Path (m)	6.642e-008
Channels/Decade	64
Multiple Charge Correction	TRUE
Nanoparticle Aggregate Mobility Analysis	FALSE
Diffusion Correction	TRUE
Gas Density	0.0012
Units	dw/dlogDp
Weight	Number
Sample #	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22
Date	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17	03/15/17
Start Time	19:27:31	19:32:35	19:37:35	19:42:36	19:47:35	19:52:35	19:57:35	20:02:35	20:07:35	20:12:35	20:17:35	20:22:35	20:27:35	20:32:35	20:37:35	20:42:35	20:47:35	20:52:35	20:57:35	21:02:35	21:07:35	21:12:35
Diameter Midpoint
 44.5	742.347	902.681	812.523	376.208	310.988	346.511	133.587	2318.58	435.686	156.785	0	26.6417	26.164	23.3944	58.3564	59.9445	53.9774	23.2679	77.7847	26.1119	54.5427	0
 46.1	952.786	554.867	549.464	507.198	352.165	367.101	339.25	2362.23	614.478	99.0643	76.0209	0	50.7312	49.4625	20.1787	46.8427	126.488	0	52.7062	24.5942	159.478	47.3303
 47.8	603.698	662.245	418.54	460.462	338.04	126.693	202.765	1593.05	415.428	173.837	22.0792	0	50.8324	0	25.9132	22.174	5.58542	0	102.951	51.8265	47.9458	18.6687
 49.6	688.765	547.739	380.022	388.124	110.137	180.825	215.545	1890.76	234.836	118.217	18.0612	22.7501	72.5993	49.4702	22.2179	47.3811	23.1858	70.2103	22.4154	74.4174	72.7691	0
 51.4	628.502	456.956	464.577	496.6	201.53	310.7	64.4527	1892.55	421.089	143.131	45.0497	72.9227	41.4293	48.9421	68.2832	0	95.2306	27.0765	19.8026	72.3699	0	41.4252
 53.3	414.34	451.186	313.942	146.725	201.087	159.59	204.287	1529.35	231.657	37.6613	22.89	95.2239	0	23.806	9.23588	0	69.5119	0	0	47.3773	93.6271	0
 55.2	500.141	317.575	300.284	239.654	201.154	154.224	123.774	846.364	430.396	108.89	110.486	64.0507	44.9451	0	28.4017	40.6241	19.8565	0	41.1261	21.8001	45.6643	35.4571
 57.3	463.427	234.461	236.461	138.259	145.677	125.434	126.512	990.34	211.458	131.449	18.6964	40.4732	22.1351	64.3179	64.2218	0	0	22.0454	0	87.8758	67.8916	67.7203
 59.4	270.079	474.523	304.717	163.501	137.321	74.6683	22.8582	1510.27	306.435	16.8842	65.6057	21.3021	0	20.3126	65.1695	18.781	64.3021	40.5105	66.0158	15.5049	19.1286	21.3414
 61.5	374.146	255.845	294.459	216.865	128.06	74.7349	118.563	1210.59	365.113	142.725	39.7686	84.7429	42.6983	42.0075	0	83.1341	16.8957	20.0382	17.6931	17.2766	0	20.0904
 63.8	343.06	251.306	239.617	210.243	250.114	194.23	0	897.322	338.018	119.17	0	19.0829	0	35.3654	0	0	0	41.8922	83.0946	0	15.406	56.477
 66.1	255.292	301.914	131.204	114.096	192.353	71.654	124.946	698.835	197.098	71.5675	81.3606	0	39.1007	59.8251	40.4909	0	36.1473	53.8417	18.1129	40.4271	0	34.5245
 68.5	269.441	296.399	161.085	169.367	290.805	109.509	65.1568	869.704	198.224	96.9142	0	24.1306	17.7178	20.086	0	54.7579	0	18.3445	0	0	37.444	98.8926
 71.0	340.286	179.689	252.582	149.141	164.458	106.992	17.2644	992.332	217.685	41.326	74.795	34.0143	0	15.6193	0	13.0137	0	0	13.6908	0	34.7232	33.0911
 73.7	234.234	140.045	147.166	107.631	111.585	103.763	95.1712	633.761	143.46	14.5005	50.0537	8.86029	49.9928	0	50.6146	38.2888	34.0344	14.0886	34.0948	18.8474	13.7667	70.4988
 76.4	375.999	155.4	251.464	170.688	188.736	25.2948	121.265	821.675	238.078	109.223	16.8922	0	71.4654	0	35.0627	18.4369	11.5907	14.6777	41.8834	0	11.3741	54.4335
 79.1	341.2	9.57867	120.719	142.085	39.0848	75.6994	45.1875	494.868	230.534	53.6796	0	0	12.6893	0	32.5442	55.461	17.0257	0	15.1994	3.12681	13.0613	51.5255
