Sample File	D:\OlinCollege\All_data\OlinCollege\Austin Air PREFILTER\High2.S80
Classifier Model	3080
DMA Model	3085
DMA Inner Radius(cm)	0.00937
DMA Outer Radius(cm)	0.01905
DMA Characteristic Length(cm)	0.04987
CPC Model	3775 Low Flow
Gas Viscosity (kg/(m*s))	1.822e-005
Mean Free Path (m)	6.642e-008
Channels/Decade	64
Multiple Charge Correction	TRUE
Nanoparticle Aggregate Mobility Analysis	FALSE
Diffusion Correction	TRUE
Gas Density	0.0012
Units	dw/dlogDp
Weight	Number
Sample #	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22
Date	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17	03/20/17
Start Time	18:22:31	18:27:35	18:32:35	18:37:35	18:42:35	18:47:35	18:52:35	18:57:35	19:02:35	19:07:35	19:12:35	19:17:35	19:22:35	19:27:35	19:32:35	19:37:35	19:42:35	19:47:35	19:52:35	19:57:35	20:02:35	20:07:35
Diameter Midpoint
 49.6	2321.47	2321.55	1999.41	2362.81	1913.05	1846.35	2069.14	2355.77	763.721	324.021	282.407	82.0402	92.4786	118.228	45.2571	0	18.5561	73.5779	20.1997	16.9173	42.6234	116.656
 51.4	2055.78	1815.15	2214.01	2003.71	2102.65	1516.76	1981.43	2669.8	968.561	469.478	326.329	161.699	118.338	114.632	77.4066	72.4256	67.4046	70.8147	118.473	115.628	0	10.9572
 53.3	2219.52	2573.32	2571.68	2333.42	2223.54	2253.43	2015.71	2824.76	1134.12	469.858	296.05	204.016	67.9213	90.1449	60.5349	161.326	41.4235	86.697	69.2603	137.325	79.3355	129.079
 55.2	2007.16	1958.38	2508.16	2183.61	2190.38	1977.48	2384.31	2376.22	1077.04	406.368	145.567	105.129	64.9543	113.504	33.7707	35.3746	107.945	156.834	155.352	40.4484	19.7983	106.664
 57.3	1931.14	2281.52	2256.56	2449.74	1915.02	1750.07	2172.07	1975.08	1004.34	460.286	236.046	122.26	128.405	64.1252	83.3193	36.0942	78.2621	66.3101	0	105.852	0	17.232
 59.4	2128.84	2279.05	1881.85	1878.43	2465.29	2256.06	1704.33	2412.43	958.908	339.385	267.184	48.5609	59.2144	40.0148	63.9464	54.5497	126.678	41.5573	39.3628	39.1321	54.4065	129.085
 61.5	1712.63	2418.23	2175.82	4229.09	1589.85	1851.8	1959.78	1894.12	557.337	382.414	132.091	135.653	105.714	78.4593	79.0328	78.371	105.43	60.0384	13.2746	143.604	13.8346	85.264
 63.8	1828.54	2050.38	2166.2	2469.15	1796.13	2063.51	1782.01	2143.76	835.02	400.543	131.171	161.343	56.8839	11.4225	32.933	55.7029	143.055	95.2795	56.329	18.1215	141.663	14.7099
 66.1	1587.45	2306.76	1879.98	2165.7	1988.38	2473.14	1752.73	2025.78	605.695	439.546	132.373	133.043	56.1732	54.8504	19.4937	80.3556	97.3444	38.8674	27.0795	39.2729	60.45	9.84287
 68.5	1423.23	2052.69	1859.29	1595.06	1380.34	2048.85	1831.72	1742.33	1009.19	469.206	168.3	83.5578	14.5713	37.6332	55.66	31.6263	46.7391	80.3441	15.5171	69.1771	9.87312	29.5639
